split,label,image_path
train,beet_salad,Data-Pipeline\data\raw\food-101\images\beet_salad\526729.jpg
train,beef_carpaccio,Data-Pipeline\data\raw\food-101\images\beef_carpaccio\1099932.jpg
train,fried_calamari,Data-Pipeline\data\raw\food-101\images\fried_calamari\649177.jpg
train,sashimi,Data-Pipeline\data\raw\food-101\images\sashimi\2253114.jpg
train,clam_chowder,Data-Pipeline\data\raw\food-101\images\clam_chowder\241220.jpg
train,hot_and_sour_soup,Data-Pipeline\data\raw\food-101\images\hot_and_sour_soup\2092720.jpg
train,pizza,Data-Pipeline\data\raw\food-101\images\pizza\2142812.jpg
train,donuts,Data-Pipeline\data\raw\food-101\images\donuts\197243.jpg
train,hummus,Data-Pipeline\data\raw\food-101\images\hummus\1106758.jpg
train,carrot_cake,Data-Pipeline\data\raw\food-101\images\carrot_cake\236314.jpg
train,chocolate_cake,Data-Pipeline\data\raw\food-101\images\chocolate_cake\802453.jpg
train,cannoli,Data-Pipeline\data\raw\food-101\images\cannoli\795413.jpg
train,crab_cakes,Data-Pipeline\data\raw\food-101\images\crab_cakes\911468.jpg
train,filet_mignon,Data-Pipeline\data\raw\food-101\images\filet_mignon\2623747.jpg
train,scallops,Data-Pipeline\data\raw\food-101\images\scallops\1368831.jpg
train,bibimbap,Data-Pipeline\data\raw\food-101\images\bibimbap\3773304.jpg
train,grilled_cheese_sandwich,Data-Pipeline\data\raw\food-101\images\grilled_cheese_sandwich\882165.jpg
train,grilled_salmon,Data-Pipeline\data\raw\food-101\images\grilled_salmon\2405485.jpg
train,guacamole,Data-Pipeline\data\raw\food-101\images\guacamole\683983.jpg
train,ice_cream,Data-Pipeline\data\raw\food-101\images\ice_cream\3177785.jpg
train,samosa,Data-Pipeline\data\raw\food-101\images\samosa\3590267.jpg
train,falafel,Data-Pipeline\data\raw\food-101\images\falafel\929328.jpg
train,macaroni_and_cheese,Data-Pipeline\data\raw\food-101\images\macaroni_and_cheese\1463551.jpg
train,sashimi,Data-Pipeline\data\raw\food-101\images\sashimi\685460.jpg
train,strawberry_shortcake,Data-Pipeline\data\raw\food-101\images\strawberry_shortcake\2649943.jpg
train,baklava,Data-Pipeline\data\raw\food-101\images\baklava\2957178.jpg
train,ice_cream,Data-Pipeline\data\raw\food-101\images\ice_cream\575058.jpg
train,french_toast,Data-Pipeline\data\raw\food-101\images\french_toast\6264.jpg
train,tuna_tartare,Data-Pipeline\data\raw\food-101\images\tuna_tartare\2471922.jpg
train,prime_rib,Data-Pipeline\data\raw\food-101\images\prime_rib\3886664.jpg
train,french_onion_soup,Data-Pipeline\data\raw\food-101\images\french_onion_soup\3547049.jpg
train,gnocchi,Data-Pipeline\data\raw\food-101\images\gnocchi\24595.jpg
train,french_onion_soup,Data-Pipeline\data\raw\food-101\images\french_onion_soup\67475.jpg
train,frozen_yogurt,Data-Pipeline\data\raw\food-101\images\frozen_yogurt\3103743.jpg
train,waffles,Data-Pipeline\data\raw\food-101\images\waffles\2215668.jpg
train,beet_salad,Data-Pipeline\data\raw\food-101\images\beet_salad\1173705.jpg
train,beef_carpaccio,Data-Pipeline\data\raw\food-101\images\beef_carpaccio\2503017.jpg
train,pulled_pork_sandwich,Data-Pipeline\data\raw\food-101\images\pulled_pork_sandwich\2932843.jpg
train,hamburger,Data-Pipeline\data\raw\food-101\images\hamburger\779936.jpg
train,gnocchi,Data-Pipeline\data\raw\food-101\images\gnocchi\1210287.jpg
train,hot_and_sour_soup,Data-Pipeline\data\raw\food-101\images\hot_and_sour_soup\3197297.jpg
train,donuts,Data-Pipeline\data\raw\food-101\images\donuts\3704261.jpg
train,grilled_salmon,Data-Pipeline\data\raw\food-101\images\grilled_salmon\1949328.jpg
train,greek_salad,Data-Pipeline\data\raw\food-101\images\greek_salad\763102.jpg
train,filet_mignon,Data-Pipeline\data\raw\food-101\images\filet_mignon\11627.jpg
train,mussels,Data-Pipeline\data\raw\food-101\images\mussels\3749672.jpg
train,caesar_salad,Data-Pipeline\data\raw\food-101\images\caesar_salad\2153578.jpg
train,peking_duck,Data-Pipeline\data\raw\food-101\images\peking_duck\253967.jpg
train,tiramisu,Data-Pipeline\data\raw\food-101\images\tiramisu\3207321.jpg
train,chocolate_cake,Data-Pipeline\data\raw\food-101\images\chocolate_cake\3063945.jpg
train,breakfast_burrito,Data-Pipeline\data\raw\food-101\images\breakfast_burrito\2138285.jpg
train,ravioli,Data-Pipeline\data\raw\food-101\images\ravioli\3780408.jpg
train,mussels,Data-Pipeline\data\raw\food-101\images\mussels\2257787.jpg
train,tiramisu,Data-Pipeline\data\raw\food-101\images\tiramisu\259191.jpg
train,panna_cotta,Data-Pipeline\data\raw\food-101\images\panna_cotta\3913819.jpg
train,dumplings,Data-Pipeline\data\raw\food-101\images\dumplings\1631187.jpg
train,tacos,Data-Pipeline\data\raw\food-101\images\tacos\54685.jpg
train,lobster_roll_sandwich,Data-Pipeline\data\raw\food-101\images\lobster_roll_sandwich\2551566.jpg
train,tiramisu,Data-Pipeline\data\raw\food-101\images\tiramisu\1577639.jpg
train,cannoli,Data-Pipeline\data\raw\food-101\images\cannoli\591501.jpg
train,greek_salad,Data-Pipeline\data\raw\food-101\images\greek_salad\3304680.jpg
train,steak,Data-Pipeline\data\raw\food-101\images\steak\447557.jpg
train,pho,Data-Pipeline\data\raw\food-101\images\pho\2666381.jpg
train,deviled_eggs,Data-Pipeline\data\raw\food-101\images\deviled_eggs\1139092.jpg
train,creme_brulee,Data-Pipeline\data\raw\food-101\images\creme_brulee\12956.jpg
train,cheesecake,Data-Pipeline\data\raw\food-101\images\cheesecake\3827866.jpg
train,apple_pie,Data-Pipeline\data\raw\food-101\images\apple_pie\420643.jpg
train,gnocchi,Data-Pipeline\data\raw\food-101\images\gnocchi\1574186.jpg
train,miso_soup,Data-Pipeline\data\raw\food-101\images\miso_soup\2376740.jpg
train,baklava,Data-Pipeline\data\raw\food-101\images\baklava\1465071.jpg
train,hamburger,Data-Pipeline\data\raw\food-101\images\hamburger\2863754.jpg
train,chocolate_cake,Data-Pipeline\data\raw\food-101\images\chocolate_cake\3648141.jpg
train,ravioli,Data-Pipeline\data\raw\food-101\images\ravioli\3915838.jpg
train,chicken_quesadilla,Data-Pipeline\data\raw\food-101\images\chicken_quesadilla\3066826.jpg
train,mussels,Data-Pipeline\data\raw\food-101\images\mussels\2904253.jpg
train,cup_cakes,Data-Pipeline\data\raw\food-101\images\cup_cakes\2734000.jpg
train,takoyaki,Data-Pipeline\data\raw\food-101\images\takoyaki\1348394.jpg
train,panna_cotta,Data-Pipeline\data\raw\food-101\images\panna_cotta\3238438.jpg
train,peking_duck,Data-Pipeline\data\raw\food-101\images\peking_duck\2813045.jpg
train,gnocchi,Data-Pipeline\data\raw\food-101\images\gnocchi\3446993.jpg
train,spaghetti_carbonara,Data-Pipeline\data\raw\food-101\images\spaghetti_carbonara\2379505.jpg
train,samosa,Data-Pipeline\data\raw\food-101\images\samosa\3893786.jpg
train,tiramisu,Data-Pipeline\data\raw\food-101\images\tiramisu\342477.jpg
train,peking_duck,Data-Pipeline\data\raw\food-101\images\peking_duck\1157220.jpg
train,bruschetta,Data-Pipeline\data\raw\food-101\images\bruschetta\2225263.jpg
train,macaroni_and_cheese,Data-Pipeline\data\raw\food-101\images\macaroni_and_cheese\1715734.jpg
train,donuts,Data-Pipeline\data\raw\food-101\images\donuts\2031472.jpg
train,pad_thai,Data-Pipeline\data\raw\food-101\images\pad_thai\1318642.jpg
train,omelette,Data-Pipeline\data\raw\food-101\images\omelette\2990375.jpg
train,risotto,Data-Pipeline\data\raw\food-101\images\risotto\1088320.jpg
train,strawberry_shortcake,Data-Pipeline\data\raw\food-101\images\strawberry_shortcake\3879328.jpg
train,peking_duck,Data-Pipeline\data\raw\food-101\images\peking_duck\1043821.jpg
train,guacamole,Data-Pipeline\data\raw\food-101\images\guacamole\3119069.jpg
train,macarons,Data-Pipeline\data\raw\food-101\images\macarons\567921.jpg
train,peking_duck,Data-Pipeline\data\raw\food-101\images\peking_duck\531659.jpg
train,prime_rib,Data-Pipeline\data\raw\food-101\images\prime_rib\1564514.jpg
train,ravioli,Data-Pipeline\data\raw\food-101\images\ravioli\260297.jpg
train,paella,Data-Pipeline\data\raw\food-101\images\paella\2484429.jpg
train,deviled_eggs,Data-Pipeline\data\raw\food-101\images\deviled_eggs\3675934.jpg
train,baklava,Data-Pipeline\data\raw\food-101\images\baklava\3681797.jpg
train,waffles,Data-Pipeline\data\raw\food-101\images\waffles\982668.jpg
train,ramen,Data-Pipeline\data\raw\food-101\images\ramen\927920.jpg
train,eggs_benedict,Data-Pipeline\data\raw\food-101\images\eggs_benedict\2555667.jpg
train,oysters,Data-Pipeline\data\raw\food-101\images\oysters\3418160.jpg
train,caesar_salad,Data-Pipeline\data\raw\food-101\images\caesar_salad\1941951.jpg
train,onion_rings,Data-Pipeline\data\raw\food-101\images\onion_rings\253986.jpg
train,pancakes,Data-Pipeline\data\raw\food-101\images\pancakes\2214930.jpg
train,macaroni_and_cheese,Data-Pipeline\data\raw\food-101\images\macaroni_and_cheese\3700993.jpg
train,grilled_salmon,Data-Pipeline\data\raw\food-101\images\grilled_salmon\763207.jpg
train,hamburger,Data-Pipeline\data\raw\food-101\images\hamburger\3308293.jpg
train,caesar_salad,Data-Pipeline\data\raw\food-101\images\caesar_salad\1781618.jpg
train,pizza,Data-Pipeline\data\raw\food-101\images\pizza\665900.jpg
train,paella,Data-Pipeline\data\raw\food-101\images\paella\900666.jpg
train,oysters,Data-Pipeline\data\raw\food-101\images\oysters\907314.jpg
train,fried_rice,Data-Pipeline\data\raw\food-101\images\fried_rice\2588659.jpg
train,fried_rice,Data-Pipeline\data\raw\food-101\images\fried_rice\2930057.jpg
train,bread_pudding,Data-Pipeline\data\raw\food-101\images\bread_pudding\2281996.jpg
train,grilled_salmon,Data-Pipeline\data\raw\food-101\images\grilled_salmon\2962752.jpg
train,club_sandwich,Data-Pipeline\data\raw\food-101\images\club_sandwich\888930.jpg
train,panna_cotta,Data-Pipeline\data\raw\food-101\images\panna_cotta\518829.jpg
train,frozen_yogurt,Data-Pipeline\data\raw\food-101\images\frozen_yogurt\1806110.jpg
train,ceviche,Data-Pipeline\data\raw\food-101\images\ceviche\129499.jpg
train,bread_pudding,Data-Pipeline\data\raw\food-101\images\bread_pudding\3444099.jpg
train,cheese_plate,Data-Pipeline\data\raw\food-101\images\cheese_plate\3667436.jpg
train,baklava,Data-Pipeline\data\raw\food-101\images\baklava\461212.jpg
train,eggs_benedict,Data-Pipeline\data\raw\food-101\images\eggs_benedict\300868.jpg
train,beignets,Data-Pipeline\data\raw\food-101\images\beignets\3446049.jpg
train,red_velvet_cake,Data-Pipeline\data\raw\food-101\images\red_velvet_cake\2418438.jpg
train,deviled_eggs,Data-Pipeline\data\raw\food-101\images\deviled_eggs\3692770.jpg
train,foie_gras,Data-Pipeline\data\raw\food-101\images\foie_gras\2857159.jpg
train,spaghetti_carbonara,Data-Pipeline\data\raw\food-101\images\spaghetti_carbonara\251261.jpg
train,garlic_bread,Data-Pipeline\data\raw\food-101\images\garlic_bread\1553041.jpg
train,cheese_plate,Data-Pipeline\data\raw\food-101\images\cheese_plate\2126110.jpg
train,edamame,Data-Pipeline\data\raw\food-101\images\edamame\338566.jpg
train,chicken_wings,Data-Pipeline\data\raw\food-101\images\chicken_wings\2708375.jpg
train,croque_madame,Data-Pipeline\data\raw\food-101\images\croque_madame\3163125.jpg
train,dumplings,Data-Pipeline\data\raw\food-101\images\dumplings\2234989.jpg
train,beef_tartare,Data-Pipeline\data\raw\food-101\images\beef_tartare\397080.jpg
train,caprese_salad,Data-Pipeline\data\raw\food-101\images\caprese_salad\2318341.jpg
train,beef_tartare,Data-Pipeline\data\raw\food-101\images\beef_tartare\2161586.jpg
train,carrot_cake,Data-Pipeline\data\raw\food-101\images\carrot_cake\2899721.jpg
train,dumplings,Data-Pipeline\data\raw\food-101\images\dumplings\3047377.jpg
train,baby_back_ribs,Data-Pipeline\data\raw\food-101\images\baby_back_ribs\1679824.jpg
train,chocolate_mousse,Data-Pipeline\data\raw\food-101\images\chocolate_mousse\135385.jpg
train,chicken_quesadilla,Data-Pipeline\data\raw\food-101\images\chicken_quesadilla\412571.jpg
train,nachos,Data-Pipeline\data\raw\food-101\images\nachos\2230986.jpg
train,chicken_wings,Data-Pipeline\data\raw\food-101\images\chicken_wings\414937.jpg
train,fried_rice,Data-Pipeline\data\raw\food-101\images\fried_rice\2743689.jpg
train,tiramisu,Data-Pipeline\data\raw\food-101\images\tiramisu\1851779.jpg
train,miso_soup,Data-Pipeline\data\raw\food-101\images\miso_soup\390698.jpg
train,mussels,Data-Pipeline\data\raw\food-101\images\mussels\3517511.jpg
train,croque_madame,Data-Pipeline\data\raw\food-101\images\croque_madame\1703766.jpg
train,bibimbap,Data-Pipeline\data\raw\food-101\images\bibimbap\2493045.jpg
train,cheesecake,Data-Pipeline\data\raw\food-101\images\cheesecake\305926.jpg
train,macaroni_and_cheese,Data-Pipeline\data\raw\food-101\images\macaroni_and_cheese\191772.jpg
train,chicken_quesadilla,Data-Pipeline\data\raw\food-101\images\chicken_quesadilla\1796335.jpg
train,spaghetti_bolognese,Data-Pipeline\data\raw\food-101\images\spaghetti_bolognese\1308156.jpg
train,eggs_benedict,Data-Pipeline\data\raw\food-101\images\eggs_benedict\1955207.jpg
train,carrot_cake,Data-Pipeline\data\raw\food-101\images\carrot_cake\949289.jpg
train,onion_rings,Data-Pipeline\data\raw\food-101\images\onion_rings\3670817.jpg
train,pork_chop,Data-Pipeline\data\raw\food-101\images\pork_chop\864177.jpg
train,grilled_salmon,Data-Pipeline\data\raw\food-101\images\grilled_salmon\2049741.jpg
train,chicken_quesadilla,Data-Pipeline\data\raw\food-101\images\chicken_quesadilla\3492234.jpg
train,cheesecake,Data-Pipeline\data\raw\food-101\images\cheesecake\469639.jpg
train,sushi,Data-Pipeline\data\raw\food-101\images\sushi\1453227.jpg
train,tiramisu,Data-Pipeline\data\raw\food-101\images\tiramisu\3229201.jpg
train,beef_carpaccio,Data-Pipeline\data\raw\food-101\images\beef_carpaccio\1364404.jpg
train,scallops,Data-Pipeline\data\raw\food-101\images\scallops\3807057.jpg
train,baklava,Data-Pipeline\data\raw\food-101\images\baklava\2547813.jpg
train,donuts,Data-Pipeline\data\raw\food-101\images\donuts\2446807.jpg
train,edamame,Data-Pipeline\data\raw\food-101\images\edamame\1338105.jpg
train,huevos_rancheros,Data-Pipeline\data\raw\food-101\images\huevos_rancheros\95371.jpg
train,waffles,Data-Pipeline\data\raw\food-101\images\waffles\304137.jpg
train,clam_chowder,Data-Pipeline\data\raw\food-101\images\clam_chowder\231372.jpg
train,churros,Data-Pipeline\data\raw\food-101\images\churros\405922.jpg
train,churros,Data-Pipeline\data\raw\food-101\images\churros\1342645.jpg
train,onion_rings,Data-Pipeline\data\raw\food-101\images\onion_rings\1817698.jpg
train,beet_salad,Data-Pipeline\data\raw\food-101\images\beet_salad\763583.jpg
train,greek_salad,Data-Pipeline\data\raw\food-101\images\greek_salad\995049.jpg
train,hamburger,Data-Pipeline\data\raw\food-101\images\hamburger\2386519.jpg
train,eggs_benedict,Data-Pipeline\data\raw\food-101\images\eggs_benedict\3666097.jpg
train,escargots,Data-Pipeline\data\raw\food-101\images\escargots\3692551.jpg
train,edamame,Data-Pipeline\data\raw\food-101\images\edamame\2064556.jpg
train,lasagna,Data-Pipeline\data\raw\food-101\images\lasagna\2585348.jpg
train,tiramisu,Data-Pipeline\data\raw\food-101\images\tiramisu\2927587.jpg
train,bread_pudding,Data-Pipeline\data\raw\food-101\images\bread_pudding\543330.jpg
train,ramen,Data-Pipeline\data\raw\food-101\images\ramen\1867434.jpg
train,shrimp_and_grits,Data-Pipeline\data\raw\food-101\images\shrimp_and_grits\3762484.jpg
train,churros,Data-Pipeline\data\raw\food-101\images\churros\2946237.jpg
train,peking_duck,Data-Pipeline\data\raw\food-101\images\peking_duck\1995836.jpg
train,lobster_bisque,Data-Pipeline\data\raw\food-101\images\lobster_bisque\3354880.jpg
train,churros,Data-Pipeline\data\raw\food-101\images\churros\3870120.jpg
train,hot_dog,Data-Pipeline\data\raw\food-101\images\hot_dog\62581.jpg
train,beef_tartare,Data-Pipeline\data\raw\food-101\images\beef_tartare\1569491.jpg
train,tiramisu,Data-Pipeline\data\raw\food-101\images\tiramisu\3924588.jpg
train,apple_pie,Data-Pipeline\data\raw\food-101\images\apple_pie\657618.jpg
train,macarons,Data-Pipeline\data\raw\food-101\images\macarons\990413.jpg
train,creme_brulee,Data-Pipeline\data\raw\food-101\images\creme_brulee\929189.jpg
train,caesar_salad,Data-Pipeline\data\raw\food-101\images\caesar_salad\2854828.jpg
train,foie_gras,Data-Pipeline\data\raw\food-101\images\foie_gras\1577695.jpg
train,steak,Data-Pipeline\data\raw\food-101\images\steak\2487306.jpg
train,fried_rice,Data-Pipeline\data\raw\food-101\images\fried_rice\1391.jpg
train,grilled_cheese_sandwich,Data-Pipeline\data\raw\food-101\images\grilled_cheese_sandwich\2041052.jpg
train,pho,Data-Pipeline\data\raw\food-101\images\pho\404167.jpg
train,ramen,Data-Pipeline\data\raw\food-101\images\ramen\1014141.jpg
train,hot_dog,Data-Pipeline\data\raw\food-101\images\hot_dog\2460111.jpg
train,spaghetti_carbonara,Data-Pipeline\data\raw\food-101\images\spaghetti_carbonara\2440060.jpg
train,bruschetta,Data-Pipeline\data\raw\food-101\images\bruschetta\41703.jpg
train,ceviche,Data-Pipeline\data\raw\food-101\images\ceviche\140739.jpg
train,pad_thai,Data-Pipeline\data\raw\food-101\images\pad_thai\3518998.jpg
train,pad_thai,Data-Pipeline\data\raw\food-101\images\pad_thai\242437.jpg
train,tuna_tartare,Data-Pipeline\data\raw\food-101\images\tuna_tartare\781885.jpg
train,lasagna,Data-Pipeline\data\raw\food-101\images\lasagna\3386064.jpg
train,hot_and_sour_soup,Data-Pipeline\data\raw\food-101\images\hot_and_sour_soup\2686785.jpg
train,beef_tartare,Data-Pipeline\data\raw\food-101\images\beef_tartare\3862198.jpg
train,panna_cotta,Data-Pipeline\data\raw\food-101\images\panna_cotta\232049.jpg
train,donuts,Data-Pipeline\data\raw\food-101\images\donuts\201175.jpg
train,bruschetta,Data-Pipeline\data\raw\food-101\images\bruschetta\74398.jpg
train,fish_and_chips,Data-Pipeline\data\raw\food-101\images\fish_and_chips\2499479.jpg
train,risotto,Data-Pipeline\data\raw\food-101\images\risotto\2713269.jpg
train,paella,Data-Pipeline\data\raw\food-101\images\paella\1982102.jpg
train,poutine,Data-Pipeline\data\raw\food-101\images\poutine\812583.jpg
train,tacos,Data-Pipeline\data\raw\food-101\images\tacos\2165853.jpg
train,grilled_cheese_sandwich,Data-Pipeline\data\raw\food-101\images\grilled_cheese_sandwich\2429919.jpg
train,ice_cream,Data-Pipeline\data\raw\food-101\images\ice_cream\3323080.jpg
train,grilled_salmon,Data-Pipeline\data\raw\food-101\images\grilled_salmon\2995774.jpg
train,baby_back_ribs,Data-Pipeline\data\raw\food-101\images\baby_back_ribs\928861.jpg
train,club_sandwich,Data-Pipeline\data\raw\food-101\images\club_sandwich\1911119.jpg
train,tiramisu,Data-Pipeline\data\raw\food-101\images\tiramisu\2399833.jpg
train,dumplings,Data-Pipeline\data\raw\food-101\images\dumplings\74668.jpg
train,beef_carpaccio,Data-Pipeline\data\raw\food-101\images\beef_carpaccio\2502026.jpg
train,omelette,Data-Pipeline\data\raw\food-101\images\omelette\179934.jpg
train,samosa,Data-Pipeline\data\raw\food-101\images\samosa\1016500.jpg
train,chocolate_mousse,Data-Pipeline\data\raw\food-101\images\chocolate_mousse\311330.jpg
train,ceviche,Data-Pipeline\data\raw\food-101\images\ceviche\2835442.jpg
